Datetime,DAYTON,FE,DOM,EKPC,DEOK,DUQ,AEP,COMED
2015-06-10,53035.0,201881.0,284805.0,33094.0,85449.0,44785.0,377992.0,347231.0
2015-06-11,58362.0,214287.0,315801.0,35095.0,93478.0,51451.0,405206.0,291874.0
2015-06-12,56562.0,212213.0,333850.0,36889.0,94114.0,50911.0,399578.0,260137.0
2015-06-13,52544.0,181693.0,315612.0,36458.0,87855.0,44996.0,368748.0,256712.0
2015-06-14,51865.0,188185.0,314412.0,37595.0,90281.0,43753.0,365772.0,276378.0
2015-06-15,59241.0,220126.0,339498.0,39916.0,97921.0,48715.0,415081.0,319887.0
2015-06-16,58102.0,214703.0,351724.0,38878.0,93305.0,48534.0,410301.0,291220.0
2015-06-17,52913.0,190227.0,310614.0,35839.0,87108.0,40832.0,376219.0,260279.0
2015-06-18,56476.0,210313.0,318937.0,35213.0,89825.0,46123.0,400484.0,297209.0
2015-06-19,50360.0,192394.0,318101.0,33059.0,79642.0,43448.0,373755.0,255802.0
2015-06-20,45004.0,172504.0,311735.0,31891.0,74250.0,39090.0,341965.0,240948.0
2015-06-21,47084.0,179071.0,319539.0,35047.0,80390.0,41959.0,355570.0,270865.0
2015-06-22,58328.0,219226.0,341820.0,38176.0,93288.0,48592.0,406835.0,323485.0
2015-06-23,60473.0,222425.0,357819.0,40797.0,97823.0,50077.0,420924.0,317289.0
2015-06-24,52482.0,199051.0,317413.0,37074.0,85477.0,44017.0,391485.0,293729.0
2015-06-25,50795.0,185923.0,301119.0,34144.0,82828.0,41554.0,377816.0,297197.0
2015-06-26,49792.0,188452.0,277929.0,35324.0,82961.0,42647.0,374045.0,262342.0
2015-06-27,38537.0,164352.0,257047.0,30613.0,65299.0,37639.0,319958.0,236385.0
2015-06-28,37153.0,148924.0,252129.0,29325.0,62517.0,33172.0,299041.0,232443.0
2015-06-29,41898.0,171412.0,266328.0,31027.0,73358.0,36659.0,328790.0,273988.0
2015-06-30,44009.0,180160.0,300839.0,32129.0,74080.0,39431.0,343216.0,282298.0
2015-07-01,45801.0,181126.0,297288.0,31208.0,76277.0,39065.0,339194.0,254988.0
2015-07-02,44848.0,177254.0,274829.0,30897.0,76496.0,39463.0,331955.0,246096.0
2015-07-03,39309.0,157322.0,256019.0,27711.0,68156.0,37862.0,302532.0,233276.0
2015-07-04,38868.0,150801.0,258403.0,28350.0,67988.0,37412.0,301747.0,234469.0
2015-07-05,40125.0,153911.0,265855.0,29218.0,67611.0,36863.0,308980.0,259479.0
2015-07-06,52159.0,200880.0,299793.0,34953.0,83821.0,45080.0,372556.0,319264.0
2015-07-07,54502.0,211480.0,321326.0,35576.0,86940.0,48358.0,384345.0,277507.0
2015-07-08,47637.0,183875.0,323214.0,32447.0,76560.0,43674.0,354090.0,249102.0
2015-07-09,51102.0,187100.0,338655.0,33657.0,82582.0,45389.0,367831.0,259018.0
2015-07-10,48356.0,186327.0,328132.0,34452.0,76050.0,40774.0,365444.0,278990.0
2015-07-11,44585.0,172951.0,276410.0,32964.0,73011.0,39620.0,337985.0,257485.0
2015-07-12,44828.0,164238.0,271396.0,34349.0,75927.0,37629.0,327567.0,273839.0
2015-07-13,50211.0,201698.0,284463.0,36942.0,79013.0,44636.0,369317.0,339556.0
2015-07-14,54161.0,206664.0,306796.0,36362.0,87575.0,46222.0,374297.0,328178.0
2015-07-15,51875.0,189092.0,309656.0,31932.0,84196.0,43811.0,358598.0,275317.0
2015-07-16,50374.0,185677.0,281701.0,33452.0,82779.0,40451.0,360175.0,270022.0
2015-07-17,56247.0,201844.0,287948.0,37499.0,91997.0,43611.0,389948.0,353109.0
2015-07-18,53552.0,216696.0,300621.0,40248.0,90614.0,48743.0,390672.0,344855.0
2015-07-19,50845.0,213613.0,325934.0,39665.0,87550.0,49652.0,379342.0,324198.0
2015-07-20,58840.0,225494.0,357856.0,39734.0,95207.0,51385.0,410615.0,329633.0
2015-07-21,58749.0,214845.0,343010.0,37510.0,94152.0,49661.0,408590.0,323409.0
2015-07-22,51859.0,196979.0,310809.0,34290.0,83547.0,42432.0,380668.0,313873.0
2015-07-23,53372.0,200849.0,292463.0,33841.0,83844.0,43691.0,381119.0,327297.0
2015-07-24,54565.0,208251.0,293616.0,35981.0,86602.0,44218.0,387933.0,335890.0
2015-07-25,50684.0,202012.0,282494.0,35923.0,83070.0,44092.0,372858.0,338839.0
2015-07-26,50650.0,197543.0,292678.0,37704.0,83868.0,45775.0,372090.0,287483.0
2015-07-27,58071.0,225789.0,313474.0,40128.0,91171.0,51526.0,413922.0,349353.0
2015-07-28,62306.0,235553.0,320026.0,39355.0,98735.0,53746.0,430256.0,373669.0
2015-07-29,63180.0,241320.0,324104.0,39007.0,98829.0,55938.0,435859.0,376590.0
2015-07-30,58661.0,231281.0,336321.0,39124.0,91230.0,55024.0,419034.0,347334.0
2015-07-31,55606.0,217982.0,317347.0,36269.0,87979.0,48805.0,393202.0,342370.0
2015-08-01,47850.0,189086.0,296027.0,35351.0,80563.0,43646.0,352773.0,304470.0
2015-08-02,48410.0,194091.0,287622.0,34806.0,80826.0,42623.0,352300.0,332405.0
2015-08-03,53984.0,214061.0,315719.0,37360.0,86257.0,46147.0,389417.0,335544.0
2015-08-04,53846.0,204772.0,337541.0,36297.0,85830.0,45321.0,390625.0,312459.0
2015-08-05,54001.0,199150.0,330491.0,34078.0,87239.0,44398.0,392665.0,313008.0
2015-08-06,47639.0,188095.0,300680.0,32054.0,76596.0,39720.0,360585.0,322621.0
2015-08-07,48714.0,190258.0,268664.0,31699.0,77920.0,40026.0,360363.0,318643.0
2015-08-08,46073.0,180025.0,263115.0,33472.0,77825.0,40332.0,353803.0,297233.0
2015-08-09,46673.0,184535.0,267921.0,35529.0,79177.0,43662.0,354840.0,266666.0
2015-08-10,56294.0,215129.0,273107.0,37097.0,90262.0,48633.0,396775.0,324880.0
2015-08-11,55116.0,208607.0,299181.0,37260.0,85823.0,47685.0,391111.0,316921.0
2015-08-12,51257.0,194827.0,289890.0,32495.0,80411.0,42767.0,364859.0,308043.0
2015-08-13,51798.0,194996.0,280266.0,32881.0,80748.0,40785.0,368214.0,325353.0
2015-08-14,53370.0,211219.0,279189.0,33058.0,83605.0,43700.0,380322.0,350237.0
2015-08-15,47767.0,199111.0,272612.0,34317.0,79932.0,44388.0,362460.0,326174.0
2015-08-16,49374.0,200226.0,284554.0,35793.0,82987.0,46380.0,366765.0,332914.0
2015-08-17,56210.0,229004.0,320949.0,34389.0,90118.0,51455.0,404378.0,361759.0
2015-08-18,57624.0,226869.0,310546.0,33998.0,90574.0,47730.0,398607.0,340193.0
2015-08-19,58484.0,235852.0,311599.0,33943.0,90738.0,50735.0,413207.0,309217.0
2015-08-20,51677.0,213492.0,317401.0,31396.0,82336.0,49343.0,383042.0,268276.0
2015-08-21,47666.0,189045.0,295749.0,30827.0,76885.0,42222.0,355642.0,285040.0
2015-08-22,42477.0,169189.0,267119.0,31535.0,71178.0,37739.0,327330.0,275876.0
2015-08-23,44564.0,171678.0,261230.0,34769.0,77044.0,38586.0,334733.0,255534.0
2015-08-24,48749.0,192700.0,305453.0,34229.0,79408.0,43795.0,370957.0,262719.0
2015-08-25,44510.0,175742.0,297494.0,28103.0,70662.0,38013.0,340832.0,254530.0
2015-08-26,44801.0,170405.0,271123.0,27358.0,71138.0,36237.0,328036.0,250831.0
2015-08-27,46734.0,177141.0,264032.0,29929.0,72960.0,37163.0,338802.0,256696.0
2015-08-28,47153.0,178519.0,268174.0,31396.0,73742.0,38781.0,347415.0,260768.0
2015-08-29,45171.0,172185.0,262598.0,33352.0,76188.0,38554.0,331339.0,244705.0
2015-08-30,47932.0,185296.0,267375.0,33242.0,79953.0,42604.0,344404.0,243478.0
2015-08-31,56766.0,223238.0,290520.0,35760.0,89933.0,49193.0,397287.0,310247.0
2015-09-01,58148.0,230415.0,311039.0,34923.0,92365.0,51056.0,409144.0,362147.0
2015-09-02,57515.0,234505.0,312819.0,35064.0,93817.0,52242.0,413021.0,377664.0
2015-09-03,60043.0,233275.0,313088.0,37459.0,96027.0,51069.0,412864.0,382597.0
2015-09-04,56380.0,215426.0,310180.0,37659.0,93822.0,50695.0,393212.0,349698.0
2015-09-05,48251.0,196048.0,279823.0,37137.0,82966.0,45708.0,347989.0,304652.0
2015-09-06,49641.0,196538.0,259507.0,35782.0,81563.0,44238.0,349551.0,321429.0
2015-09-07,52520.0,206301.0,284834.0,34679.0,86871.0,46626.0,365821.0,329792.0
2015-09-08,60215.0,235462.0,312483.0,35200.0,95282.0,51639.0,410595.0,334313.0
2015-09-09,54852.0,218169.0,329012.0,32745.0,86480.0,50632.0,392834.0,297083.0
2015-09-10,52507.0,198347.0,300601.0,33426.0,84133.0,42840.0,370551.0,265660.0
2015-09-11,46156.0,180639.0,275401.0,31636.0,74387.0,40912.0,349021.0,253956.0
2015-09-12,37029.0,153584.0,247641.0,26758.0,61279.0,34577.0,295300.0,217215.0
2015-09-13,35033.0,143281.0,224076.0,25300.0,57787.0,30971.0,275550.0,208072.0
2015-09-14,43627.0,170021.0,229060.0,27558.0,66509.0,34721.0,321105.0,258232.0
2015-09-15,46415.0,181621.0,241320.0,27358.0,71319.0,37142.0,338469.0,286035.0
2015-09-16,48219.0,192042.0,250176.0,27691.0,74596.0,40032.0,349070.0,292737.0
2015-09-17,49004.0,194268.0,258436.0,30415.0,76561.0,41166.0,355808.0,305652.0
2015-09-18,48362.0,190399.0,261698.0,31421.0,76344.0,41835.0,355745.0,302191.0
2015-09-19,42197.0,169023.0,260524.0,30279.0,69545.0,39549.0,322117.0,242503.0
2015-09-20,36717.0,146844.0,246189.0,27280.0,60472.0,33476.0,292400.0,214804.0
2015-09-21,44528.0,170866.0,239222.0,28246.0,68661.0,35614.0,327874.0,251274.0
2015-09-22,46077.0,178677.0,234838.0,28882.0,70919.0,37417.0,336483.0,263018.0
2015-09-23,47238.0,180491.0,237062.0,28433.0,73511.0,38177.0,339229.0,271405.0
2015-09-24,47674.0,182106.0,233744.0,28393.0,74622.0,38635.0,344075.0,270037.0
2015-09-25,45571.0,176543.0,228901.0,27346.0,69994.0,37551.0,327685.0,268703.0
2015-09-26,39363.0,156016.0,211790.0,26459.0,63037.0,34268.0,296221.0,243996.0
2015-09-27,39394.0,151781.0,217117.0,27939.0,65118.0,32889.0,292866.0,231253.0
2015-09-28,49932.0,186342.0,254694.0,31167.0,78651.0,37655.0,350537.0,280355.0
2015-09-29,49365.0,187858.0,268041.0,30337.0,76474.0,39201.0,348887.0,262592.0
2015-09-30,44352.0,172798.0,266692.0,28103.0,67985.0,36598.0,325358.0,240683.0
2015-10-01,42942.0,166924.0,223190.0,26985.0,63584.0,34354.0,309191.0,238927.0
2015-10-02,42532.0,166005.0,216704.0,27452.0,62711.0,33616.0,308247.0,238049.0
2015-10-03,38621.0,154836.0,213999.0,28664.0,60723.0,31188.0,292600.0,216988.0
2015-10-04,36831.0,144127.0,207600.0,26211.0,59110.0,30236.0,276425.0,207337.0
2015-10-05,45264.0,167580.0,214522.0,26734.0,68512.0,33552.0,318235.0,238969.0
2015-10-06,45999.0,171515.0,217787.0,26320.0,69252.0,34485.0,323695.0,245572.0
2015-10-07,46670.0,171380.0,223257.0,26548.0,71418.0,35062.0,323417.0,249726.0
2015-10-08,46455.0,173594.0,228850.0,27047.0,70700.0,35365.0,326357.0,253507.0
2015-10-09,44757.0,170716.0,235609.0,25769.0,68357.0,35213.0,320635.0,242351.0
2015-10-10,37730.0,147705.0,203688.0,25147.0,58930.0,31049.0,282078.0,216129.0
2015-10-11,36266.0,143663.0,198322.0,26042.0,57391.0,29708.0,277148.0,210075.0
2015-10-12,44576.0,168715.0,219439.0,28149.0,66709.0,33918.0,319238.0,241919.0
2015-10-13,44201.0,171298.0,227497.0,26781.0,65775.0,35399.0,316841.0,238218.0
2015-10-14,43678.0,171857.0,221929.0,25216.0,64793.0,34868.0,312394.0,239100.0
2015-10-15,44152.0,172971.0,217282.0,25836.0,65830.0,34778.0,321694.0,241957.0
2015-10-16,42698.0,169235.0,216057.0,25218.0,64003.0,33346.0,313952.0,238471.0
2015-10-17,39180.0,157756.0,208137.0,28613.0,60421.0,31569.0,303443.0,220945.0
2015-10-18,38782.0,155583.0,222713.0,30499.0,61240.0,31377.0,307963.0,210857.0
2015-10-19,45372.0,176965.0,245335.0,31388.0,66356.0,34724.0,344333.0,242264.0
2015-10-20,44356.0,173052.0,236784.0,26947.0,65005.0,34522.0,332812.0,243959.0
2015-10-21,44134.0,172268.0,226909.0,26330.0,65886.0,34248.0,322393.0,247842.0
2015-10-22,44745.0,169476.0,224406.0,26595.0,67473.0,34321.0,321571.0,242696.0
2015-10-23,42454.0,168404.0,216751.0,27281.0,66518.0,33245.0,312426.0,241175.0
2015-10-24,37879.0,153401.0,202731.0,25887.0,61443.0,30959.0,284185.0,223860.0
2015-10-25,35430.0,144515.0,202874.0,25435.0,56085.0,29469.0,273661.0,205168.0
2015-10-26,43791.0,170894.0,218289.0,27977.0,64495.0,33556.0,318263.0,239293.0
2015-10-27,45305.0,175478.0,230381.0,27185.0,65312.0,34726.0,333055.0,244874.0
2015-10-28,44761.0,175346.0,226705.0,25208.0,66510.0,34995.0,326314.0,248489.0
2015-10-29,44474.0,173800.0,222643.0,26006.0,65584.0,33836.0,319717.0,255195.0
2015-10-30,44446.0,173202.0,213525.0,30836.0,65804.0,34413.0,329503.0,244693.0
2015-10-31,38725.0,156857.0,212393.0,30137.0,60930.0,31843.0,306814.0,225877.0
2015-11-01,36689.0,152695.0,211373.0,27503.0,59749.0,31885.0,291351.0,217930.0
2015-11-02,42871.0,168966.0,218213.0,26691.0,64551.0,33661.0,318224.0,242544.0
2015-11-03,43898.0,169307.0,222268.0,28421.0,65919.0,34382.0,321753.0,246013.0
2015-11-04,43822.0,169282.0,221715.0,27190.0,66674.0,35090.0,316421.0,249346.0
2015-11-05,44151.0,171341.0,226275.0,26567.0,67755.0,35515.0,323041.0,252442.0
2015-11-06,42505.0,167095.0,232696.0,26605.0,66062.0,35184.0,315243.0,242449.0
2015-11-07,37557.0,150911.0,210501.0,27115.0,59480.0,31023.0,289800.0,222961.0
2015-11-08,37892.0,150681.0,209224.0,30261.0,60428.0,30926.0,298359.0,215107.0
2015-11-09,46258.0,177891.0,243221.0,32362.0,68969.0,34925.0,345507.0,245475.0
2015-11-10,45861.0,178316.0,229713.0,31334.0,68028.0,35329.0,331067.0,248208.0
2015-11-11,46034.0,174931.0,223372.0,33075.0,68973.0,34994.0,327965.0,248014.0
2015-11-12,45838.0,178114.0,227341.0,28488.0,67151.0,35867.0,328401.0,255623.0
2015-11-13,45933.0,179647.0,220596.0,32315.0,68006.0,35857.0,332785.0,255256.0
2015-11-14,41092.0,163861.0,227711.0,34237.0,64948.0,33405.0,315773.0,232096.0
2015-11-15,38140.0,152968.0,234681.0,32942.0,61723.0,31978.0,306506.0,212515.0
2015-11-16,44844.0,172795.0,237623.0,33633.0,67642.0,34684.0,341050.0,244378.0
2015-11-17,44365.0,176547.0,231692.0,30417.0,66944.0,34911.0,330496.0,252867.0
2015-11-18,44684.0,174360.0,225013.0,26548.0,67547.0,34882.0,321822.0,250064.0
2015-11-19,44214.0,172721.0,222550.0,27908.0,65580.0,34950.0,320755.0,254481.0
2015-11-20,46250.0,179324.0,221839.0,34538.0,69211.0,35444.0,343576.0,262063.0
2015-11-21,42448.0,167738.0,233094.0,35178.0,66244.0,33667.0,332733.0,254016.0
2015-11-22,43284.0,168982.0,236273.0,39494.0,69347.0,34263.0,335667.0,249642.0
2015-11-23,50616.0,193431.0,282609.0,42727.0,76399.0,38223.0,382040.0,272284.0
2015-11-24,48422.0,185540.0,276121.0,37831.0,72829.0,37550.0,367767.0,269142.0
2015-11-25,45806.0,178840.0,262884.0,34863.0,52498.0,36966.0,319385.0,259229.0
2015-11-26,36029.0,143404.0,224763.0,27111.0,57873.0,31174.0,281244.0,214192.0
2015-11-27,35980.0,144737.0,213873.0,24464.0,57914.0,31372.0,282122.0,228763.0
2015-11-28,38709.0,154217.0,207938.0,26594.0,60526.0,31863.0,291905.0,233593.0
2015-11-29,40820.0,159167.0,211082.0,29673.0,64473.0,33272.0,299793.0,233403.0
2015-11-30,48223.0,184464.0,257463.0,32693.0,71969.0,37375.0,351012.0,264553.0
2015-12-01,46948.0,183433.0,253955.0,31084.0,69295.0,36354.0,347980.0,264356.0
2015-12-02,49584.0,185323.0,236963.0,34638.0,73201.0,35863.0,349914.0,274316.0
2015-12-03,51715.0,192822.0,247020.0,39603.0,76960.0,37979.0,375037.0,278769.0
2015-12-04,52334.0,191028.0,268966.0,41011.0,78274.0,37117.0,381704.0,268712.0
2015-12-05,46640.0,177144.0,263665.0,39674.0,72196.0,35578.0,357945.0,247158.0
2015-12-06,44009.0,170168.0,260727.0,37847.0,69822.0,34916.0,347477.0,235466.0
2015-12-07,48440.0,189177.0,264829.0,35779.0,71746.0,38305.0,369478.0,272496.0
2015-12-08,48324.0,192049.0,258572.0,36487.0,69969.0,38749.0,362899.0,270581.0
2015-12-09,48099.0,188265.0,262398.0,36027.0,70911.0,37765.0,367399.0,261861.0
2015-12-10,47811.0,184425.0,241899.0,34130.0,71340.0,36599.0,350524.0,262945.0
2015-12-11,45502.0,177148.0,234318.0,30354.0,68290.0,36063.0,332748.0,257205.0
2015-12-12,39453.0,159667.0,216267.0,27943.0,62568.0,32934.0,296894.0,233588.0
2015-12-13,37384.0,152451.0,211677.0,28423.0,60384.0,31592.0,291674.0,225461.0
2015-12-14,44998.0,175476.0,227153.0,30237.0,67815.0,35498.0,330555.0,256901.0
2015-12-15,48606.0,185426.0,223391.0,32607.0,70255.0,36449.0,344850.0,267195.0
2015-12-16,47926.0,182284.0,239096.0,32014.0,71380.0,36256.0,347057.0,269816.0
2015-12-17,49459.0,184318.0,241009.0,33330.0,71740.0,36668.0,352696.0,279415.0
2015-12-18,52319.0,193310.0,248442.0,43826.0,78189.0,39007.0,385269.0,283923.0
2015-12-19,48144.0,183398.0,276014.0,43143.0,74077.0,38060.0,375807.0,267751.0
2015-12-20,45979.0,178276.0,275182.0,41701.0,72288.0,36691.0,363481.0,246192.0
2015-12-21,48657.0,188533.0,261785.0,35919.0,72681.0,38127.0,364702.0,264848.0
2015-12-22,44901.0,177213.0,234640.0,30756.0,67563.0,36255.0,332656.0,265863.0
2015-12-23,43281.0,174669.0,228655.0,29467.0,66854.0,35689.0,322458.0,258332.0
2015-12-24,36758.0,148130.0,221807.0,24606.0,58922.0,31709.0,275185.0,233945.0
2015-12-25,35429.0,142943.0,212740.0,24748.0,56567.0,30281.0,265873.0,215073.0
2015-12-26,38143.0,151080.0,203277.0,26029.0,60820.0,31248.0,281480.0,230197.0
2015-12-27,38006.0,153931.0,204911.0,26520.0,60058.0,31689.0,287974.0,232463.0
2015-12-28,47041.0,184839.0,229283.0,32362.0,72596.0,37255.0,341487.0,275598.0
2015-12-29,44713.0,178182.0,234508.0,31960.0,68833.0,36543.0,333342.0,269019.0
2015-12-30,45926.0,178210.0,225869.0,34781.0,71073.0,36123.0,336883.0,270721.0
2015-12-31,46036.0,173563.0,220527.0,36351.0,72568.0,36190.0,334225.0,262451.0
2016-01-01,44363.0,166675.0,234580.0,37081.0,68359.0,34663.0,338054.0,251416.0
2016-01-02,44809.0,171810.0,257590.0,40265.0,69940.0,35924.0,347618.0,250133.0
2016-01-03,45476.0,173321.0,262599.0,40458.0,71062.0,36495.0,350918.0,253421.0
2016-01-04,53136.0,201781.0,306428.0,44314.0,78326.0,40199.0,404792.0,281907.0
2016-01-05,55956.0,210510.0,362252.0,47534.0,83515.0,42894.0,430763.0,287024.0
2016-01-06,54480.0,204249.0,335822.0,44496.0,82094.0,42188.0,422637.0,283341.0
2016-01-07,52032.0,197080.0,284707.0,39299.0,78711.0,40400.0,399274.0,274174.0
2016-01-08,49483.0,195291.0,272516.0,34460.0,73382.0,39811.0,381012.0,269372.0
2016-01-09,41350.0,165423.0,243162.0,33647.0,64891.0,34767.0,329209.0,252554.0
2016-01-10,46028.0,171504.0,223704.0,46165.0,73972.0,35234.0,350176.0,265448.0
2016-01-11,60303.0,213899.0,292532.0,54841.0,90835.0,42057.0,441759.0,313177.0
2016-01-12,58409.0,216226.0,307278.0,48220.0,86242.0,42449.0,436782.0,314451.0
2016-01-13,62201.0,224510.0,323798.0,52238.0,93407.0,44696.0,457069.0,322504.0
2016-01-14,53634.0,204628.0,297442.0,38878.0,80364.0,40867.0,402024.0,287734.0
2016-01-15,49834.0,189297.0,272709.0,37423.0,74401.0,38081.0,384119.0,275589.0
2016-01-16,47918.0,179144.0,241783.0,41662.0,74942.0,36493.0,358621.0,260529.0
2016-01-17,50361.0,184072.0,283949.0,46053.0,79409.0,37508.0,383508.0,283769.0
2016-01-18,63499.0,224214.0,348320.0,61535.0,96366.0,44391.0,476334.0,321747.0
2016-01-19,62186.0,225701.0,397268.0,59400.0,95087.0,45432.0,489079.0,320829.0
2016-01-20,60590.0,222779.0,373678.0,53694.0,93187.0,45148.0,477187.0,307351.0
2016-01-21,58799.0,215828.0,342896.0,52449.0,88881.0,44178.0,445291.0,298931.0
2016-01-22,57711.0,211444.0,372255.0,53425.0,89375.0,44151.0,450922.0,295170.0
2016-01-23,51529.0,194790.0,366972.0,51508.0,81954.0,40734.0,417598.0,264683.0
2016-01-24,49372.0,187222.0,327213.0,54226.0,79475.0,39974.0,400107.0,253956.0
2016-01-25,52576.0,199803.0,331855.0,46252.0,80145.0,40562.0,413511.0,277736.0
2016-01-26,52040.0,197889.0,283031.0,41247.0,76739.0,38848.0,391779.0,285841.0
2016-01-27,55046.0,202848.0,278212.0,44004.0,82574.0,40823.0,400155.0,285320.0
2016-01-28,52643.0,200275.0,308622.0,46970.0,79973.0,40633.0,413295.0,280446.0
2016-01-29,50827.0,200135.0,295292.0,41068.0,76843.0,40508.0,396888.0,276643.0
2016-01-30,43385.0,177957.0,291061.0,38084.0,68900.0,36646.0,358283.0,245217.0
2016-01-31,39001.0,159931.0,246428.0,31289.0,62525.0,32742.0,321232.0,230430.0
2016-02-01,46423.0,182372.0,237166.0,32231.0,68189.0,34939.0,347956.0,263570.0
2016-02-02,49510.0,193306.0,249075.0,34552.0,72926.0,37107.0,362116.0,278750.0
2016-02-03,45704.0,181509.0,251102.0,28517.0,68363.0,35781.0,342200.0,276817.0
2016-02-04,52790.0,194877.0,242766.0,38850.0,78374.0,37015.0,381431.0,281616.0
2016-02-05,52180.0,193686.0,288393.0,43807.0,79309.0,37930.0,394107.0,278915.0
2016-02-06,46224.0,171999.0,296153.0,40989.0,72150.0,35076.0,365297.0,252662.0
2016-02-07,42906.0,165225.0,296819.0,39599.0,68800.0,34281.0,351949.0,236132.0
2016-02-08,49731.0,187851.0,287875.0,41572.0,75362.0,37034.0,392102.0,277224.0
2016-02-09,56357.0,200804.0,290559.0,53209.0,85599.0,38787.0,432286.0,298306.0
2016-02-10,59864.0,210083.0,319619.0,57614.0,90998.0,41574.0,460725.0,304414.0
2016-02-11,59917.0,217030.0,355148.0,51552.0,89595.0,43272.0,459531.0,302216.0
2016-02-12,58526.0,216760.0,362553.0,50362.0,88355.0,43678.0,446831.0,299989.0
2016-02-13,54862.0,207544.0,362467.0,53053.0,85853.0,42413.0,423031.0,287820.0
2016-02-14,54397.0,198478.0,384812.0,56991.0,87119.0,41656.0,432296.0,278291.0
2016-02-15,55962.0,209048.0,368959.0,48184.0,84277.0,41492.0,419735.0,291053.0
2016-02-16,53726.0,201891.0,285806.0,44984.0,80661.0,40355.0,405300.0,285119.0
2016-02-17,53080.0,199395.0,275334.0,45009.0,81289.0,40584.0,397178.0,279298.0
2016-02-18,51905.0,202549.0,296492.0,42004.0,78084.0,40812.0,393974.0,282014.0
2016-02-19,47980.0,190723.0,311875.0,35896.0,71268.0,38574.0,370700.0,257282.0
2016-02-20,38712.0,158948.0,242953.0,29305.0,61046.0,32542.0,306591.0,226385.0
2016-02-21,37960.0,159221.0,222769.0,28674.0,59250.0,32323.0,303605.0,224532.0
2016-02-22,47802.0,187548.0,244964.0,35257.0,70206.0,35600.0,354255.0,258479.0
2016-02-23,49073.0,190710.0,269449.0,34287.0,71186.0,35780.0,360303.0,262504.0
2016-02-24,49950.0,193580.0,255114.0,34233.0,70585.0,35801.0,361697.0,276795.0
2016-02-25,53566.0,199009.0,256819.0,44605.0,79847.0,37581.0,395262.0,275396.0
2016-02-26,52694.0,199834.0,280889.0,42064.0,78733.0,39299.0,399744.0,272332.0
2016-02-27,43724.0,175113.0,280432.0,38206.0,68347.0,35752.0,350182.0,242301.0
2016-02-28,39368.0,158644.0,248260.0,33150.0,62642.0,33002.0,317609.0,219490.0
2016-02-29,46337.0,180987.0,230786.0,31758.0,67884.0,34964.0,335196.0,255775.0
2016-03-01,49792.0,188935.0,236342.0,35805.0,72414.0,35264.0,356570.0,282163.0
2016-03-02,53233.0,202258.0,242864.0,41042.0,77453.0,38412.0,387670.0,282161.0
2016-03-03,53814.0,201819.0,293192.0,43991.0,79797.0,38957.0,412232.0,278564.0
2016-03-04,51821.0,195623.0,298743.0,41078.0,77293.0,38139.0,391027.0,270196.0
2016-03-05,46278.0,179004.0,274019.0,40731.0,72704.0,34856.0,355228.0,248898.0
2016-03-06,42150.0,170803.0,255303.0,35826.0,66005.0,34043.0,333035.0,227838.0
2016-03-07,46552.0,181200.0,261511.0,33787.0,68389.0,34946.0,353712.0,247759.0
2016-03-08,44542.0,173973.0,227764.0,29736.0,65772.0,33287.0,329457.0,245239.0
2016-03-09,43439.0,170045.0,223590.0,26267.0,64502.0,33767.0,323396.0,243551.0
2016-03-10,44386.0,173232.0,224081.0,26430.0,66157.0,33733.0,324040.0,244874.0
2016-03-11,43816.0,176817.0,220818.0,27555.0,65401.0,32830.0,314439.0,246041.0
2016-03-12,38928.0,161397.0,203326.0,27059.0,60741.0,31226.0,289759.0,225229.0
2016-03-13,35594.0,147440.0,196155.0,25084.0,56510.0,29153.0,273465.0,208248.0
2016-03-14,43743.0,173699.0,222713.0,27768.0,65546.0,33215.0,319802.0,244250.0
2016-03-15,43856.0,172181.0,223342.0,28089.0,65098.0,33330.0,319245.0,244981.0
2016-03-16,43335.0,172920.0,224321.0,25950.0,65019.0,33554.0,317071.0,244778.0
2016-03-17,44231.0,172574.0,216282.0,28134.0,64800.0,33041.0,322190.0,244970.0
2016-03-18,44056.0,173740.0,214466.0,29550.0,65546.0,33135.0,322243.0,245977.0
2016-03-19,41037.0,166555.0,228254.0,30874.0,64092.0,32200.0,314133.0,227481.0
2016-03-20,41198.0,164117.0,252042.0,34218.0,64675.0,32966.0,322086.0,218609.0
2016-03-21,47646.0,186535.0,256740.0,36452.0,70594.0,35815.0,356309.0,247929.0
2016-03-22,46325.0,181111.0,250996.0,33975.0,69234.0,35158.0,343546.0,247446.0
2016-03-23,44051.0,170826.0,221894.0,28705.0,66279.0,33685.0,317424.0,252761.0
2016-03-24,43009.0,169046.0,214149.0,27754.0,65447.0,33063.0,318033.0,260848.0
2016-03-25,41096.0,162368.0,211766.0,30917.0,63127.0,32270.0,304232.0,240230.0
2016-03-26,38152.0,155147.0,197358.0,31740.0,53262.0,31334.0,288818.0,218904.0
2016-03-27,35021.0,141717.0,202423.0,26368.0,56790.0,29696.0,270226.0,205615.0
2016-03-28,43688.0,170027.0,211974.0,28960.0,63757.0,32851.0,313381.0,238277.0
2016-03-29,45302.0,177139.0,212404.0,31080.0,66535.0,34119.0,327032.0,244875.0
2016-03-30,44876.0,175866.0,221596.0,30157.0,65939.0,34598.0,333517.0,244861.0
2016-03-31,43670.0,172077.0,215755.0,27349.0,63762.0,33682.0,316533.0,242408.0
2016-04-01,42036.0,166477.0,223347.0,26499.0,60168.0,32773.0,307295.0,241812.0
